Front_HalfShaft Trq [Nm]	Rear_HalfShaft_Trq [Nm]
2696.402913	1348.454624
2696.405356	1348.458164
2696.410755	1348.463193
2696.41902	1348.469667
2696.430065	1348.477543
2696.443609	1348.486679
2696.459608	1348.497051
2696.477785	1348.508519
2696.498431	1348.521225
2696.52183	1348.535316
2696.547333	1348.550472
2696.57524	1348.566835
2696.605311	1348.584288
2696.637478	1348.602796
2696.671836	1348.622405
2696.707988	1348.642918
2696.744725	1348.663733
2696.779515	1348.683591
2696.815939	1348.704242
2696.85407	1348.725748
2696.894074	1348.748192
2696.935692	1348.771447
2696.979038	1348.795569
2697.023892	1348.820448
2697.070416	1348.846163
2697.118337	1348.87258
2697.167605	1348.899671
2697.218171	1348.927411
2697.269984	1348.955774
2697.322996	1348.984735
2697.377161	1349.014271
2697.432432	1349.044358
2697.488978	1349.075082
2697.546537	1349.106311
2697.605277	1349.138129
2697.664896	1349.170386
2697.725611	1349.203188
2697.786753	1349.236202
2697.848666	1349.269591
2697.911191	1349.303281
2697.974455	1349.337334
2698.038259	1349.371652
2698.103103	1349.406482
2698.168779	1349.441729
2698.235419	1349.477455
2698.302611	1349.513457
2698.370329	1349.549716
2698.438541	1349.586215
2698.507218	1349.622941
2698.576329	1349.659876
2698.646058	1349.697114
2698.715196	1349.734059
2698.783013	1349.770339
2698.849313	1349.805853
2698.912841	1349.839977
2698.976607	1349.87419
2699.040796	1349.908605
2699.105435	1349.943238
2699.170302	1349.97798
2699.23538	1350.01282
2699.300647	1350.047746
2699.366114	1350.082764
2699.431903	1350.117935
2699.497812	1350.15316
2699.564	1350.188517
2699.630056	1350.223801
2699.695968	1350.259001
2699.762106	1350.294302
2699.828093	1350.329521
2699.894269	1350.364823
2699.960436	1350.400113
2700.026577	1350.435381
2700.092678	1350.47062
2700.158937	1350.505929
2700.225337	1350.541301
2700.29186	1350.576729
2700.358491	1350.612204
2700.424995	1350.647608
2700.49136	1350.682933
2700.557355	1350.718064
2700.622973	1350.752992
2700.688421	1350.787822
2700.753907	1350.822661
2700.819191	1350.857392
2700.884266	1350.892008
2700.949344	1350.926615
2701.014411	1350.96121
2701.079229	1350.995673
2701.143618	1351.029912
2701.207688	1351.063978
2701.270731	1351.097522
2701.332178	1351.13026
2701.39313	1351.162731
2701.453861	1351.195078
2701.514305	1351.227272
2701.574218	1351.259189
2701.633997	1351.291026
2701.693286	1351.32261
2701.75248	1351.354133
2701.81134	1351.385482
2701.869861	1351.416652
2701.928038	1351.447639
2701.986036	1351.478526
2702.043673	1351.509224
2702.101118	1351.539816
2702.158412	1351.570325
2702.2151	1351.600524
2702.27141	1351.630519
2702.327554	1351.660421
2702.3833	1351.690118
2702.438869	1351.719715
2702.494247	1351.749209
2702.549386	1351.778577
2702.604105	1351.807726
2702.658403	1351.836655
2702.712239	1351.865342
2702.765261	1351.893611
2702.817861	1351.921653
2702.870033	1351.949471
2702.921982	1351.977167
2702.973492	1352.004635
2703.024949	1352.032068
2703.075955	1352.05927
2703.126306	1352.086135
2703.176211	1352.112763
2703.225483	1352.139064
2703.274103	1352.165027
2703.321869	1352.190551
2703.367482	1352.214994
2703.412386	1352.23906
2703.456923	1352.262928
2703.501226	1352.286669
2703.545268	1352.310274
2703.589056	1352.333745
2703.632391	1352.356982
2703.675274	1352.379984
2703.717705	1352.40275
2703.759488	1352.425182
2703.800628	1352.447281
2703.841129	1352.469048
2703.881183	1352.490579
2703.920787	1352.511876
2703.959752	1352.532843
2703.998078	1352.553479
2704.035959	1352.573881
2704.073393	1352.59405
2704.110381	1352.613987
2704.147109	1352.633785
2704.183386	1352.653351
2614.435183	1352.672591
2532.982442	1352.69169
2474.364377	1354.238974
2439.865809	1356.197599
2425.308205	1358.153803
2428.958428	1359.96993
2446.925778	1361.5974
2477.098486	1362.965827
2517.845408	1364.046865
2567.407654	1364.805092
2621.220041	1365.206328
2678.245945	1365.228004
2728.658882	1364.905388
2726.907473	1364.240686
2725.189244	1363.377993
2724.777204	1363.159794
2724.476699	1363.006066
2724.124272	1362.827587
2723.76841	1362.647103
2723.421259	1362.470954
2723.081431	1362.298542
2722.748027	1362.129415
2722.420765	1361.963425
2722.099744	1361.800616
2721.784669	1361.640843
2721.475209	1361.483936
2721.171652	1361.330034
2720.873703	1361.178997
2720.58126	1361.030767
2720.294215	1360.885291
2720.012289	1360.742428
2719.735562	1360.602214
2719.463755	1360.464511
2719.196732	1360.329247
2718.934617	1360.196483
2718.677099	1360.066066
2718.424519	1359.938162
2718.176352	1359.812513
2717.933324	1359.689476
2717.694946	1359.568818
2717.460924	1359.450384
2717.231177	1359.33413
2717.005622	1359.220013
2716.783969	1359.107888
2716.565974	1358.997629
2716.351732	1358.88928
2716.141379	1358.782911
2715.934836	1358.678484
2715.731862	1358.575879
2715.532557	1358.475141
2715.336678	1358.376153
2715.144115	1358.278854
2714.9548	1358.18321
2714.768794	1358.089251
2714.584409	1357.996144
2714.403416	1357.904753
2714.225708	1357.815037
2714.051158	1357.726932
2713.879692	1357.640399
2713.711251	1357.555408
2713.545777	1357.47193
2713.383211	1357.389934
2713.223287	1357.309286
2713.066163	1357.230063
2712.911783	1357.152238
2712.760093	1357.075784
2712.611253	1357.00078
2712.465206	1356.927202
2712.321525	1356.854833
2712.180327	1356.783728
2712.041562	1356.713863
2711.905182	1356.645212
2711.771139	1356.577753
2711.639546	1356.511541
2711.509977	1356.446364
2711.382393	1356.382197
2711.256751	1356.319019
2711.133011	1356.256809
2711.011354	1356.195657
2710.891736	1356.135543
2710.774337	1356.076558
2710.659111	1356.018681
2710.545797	1355.961781
2710.433978	1355.905647
2710.324007	1355.850448
2710.215841	1355.796169
2710.109218	1355.742678
2710.004107	1355.689955
2709.900702	1355.638098
2709.798965	1355.587091
2709.699077	1355.537023
2709.598617	1355.486697
2709.499391	1355.436987
2709.40148	1355.387945
2709.304943	1355.3396
2709.209732	1355.291929
2709.116052	1355.245034
2709.023641	1355.198789
2708.932476	1355.153176
2708.842304	1355.108071
2708.753332	1355.063572
2708.665532	1355.019669
2708.57888	1354.97635
2708.493352	1354.933602
2708.409077	1354.89149
2708.325876	1354.849925
2708.243502	1354.808783
2708.162389	1354.768277
2708.082282	1354.728285
2708.002789	1354.688608
2707.924272	1354.649422
2707.846483	1354.610607
2707.76956	1354.572229
2707.693551	1354.534315
2707.618436	1354.496856
2707.544346	1354.459915
2707.471323	1354.423517
2707.399344	1354.387651
2707.328026	1354.352125
2707.257508	1354.317003
2707.187558	1354.282172
2707.118376	1354.247727
2707.049734	1354.213557
2706.981828	1354.179759
2706.914702	1354.146356
2706.848276	1354.113309
2706.782537	1354.080611
2706.717674	1354.048356
2706.652196	1354.015808
2706.586995	1353.983398
2706.522509	1353.951348
2706.458816	1353.919701
2706.395379	1353.888188
2706.332538	1353.856973
2706.27008	1353.825953
2706.208193	1353.79522
2706.146862	1353.764769
2706.085928	1353.73452
2706.025724	1353.704639
2705.966035	1353.675021
2705.907046	1353.645758
2705.848547	1353.616745
2705.79053	1353.587977
2705.733173	1353.559542
2705.676271	1353.53134
2705.619815	1353.503365
2705.563795	1353.475611
2705.508201	1353.448073
2705.452835	1353.420651
2705.397878	1353.393434
2705.343507	1353.366512
2705.289333	1353.339694
2705.23554	1353.313067
2705.182117	1353.286627
2705.129055	1353.260369
2705.076345	1353.23429
2705.023978	1353.208385
2704.972088	1353.18272
2704.920704	1353.157312
2704.869632	1353.132065
2704.818867	1353.106973
2704.76822	1353.081942
2704.717868	1353.057058
2704.667802	1353.032318
2704.617835	1353.007629
2704.567816	1352.982913
2704.517889	1352.958244
2704.468068	1352.93363
2704.418523	1352.909152
2704.369228	1352.884802
2704.320176	1352.860574
2704.271184	1352.836377
2704.222427	1352.812295
2704.173719	1352.78824
2704.125374	1352.764366
2704.077242	1352.7406
2704.029143	1352.716852
2703.981249	1352.693205
2703.933555	1352.669659
2703.885914	1352.64614
2703.838638	1352.622803
2703.791542	1352.599559
2703.744796	1352.576491
2703.698217	1352.553509
2703.65194	1352.53068
2703.60582	1352.507931
2703.559853	1352.48526
2703.513897	1352.462594
2703.467917	1352.439915
2703.422082	1352.417307
2703.376385	1352.394768
2703.330823	1352.372297
2703.285391	1352.349891
2703.240084	1352.327548
2703.194929	1352.305281
2703.149891	1352.283074
2703.104966	1352.260923
2703.06015	1352.238828
2703.015608	1352.216869
2702.971163	1352.194961
2702.926981	1352.173186
2702.882889	1352.151457
2702.838884	1352.129772
2702.794549	1352.107925
2702.750224	1352.086079
2702.705996	1352.064282
2702.661705	1352.042453
2702.617492	1352.020661
2702.573499	1351.998978
2702.529572	1351.977331
2702.48571	1351.955717
2702.441912	1351.934134
2702.398173	1351.912581
2702.354492	1351.891056
2702.310865	1351.869558
2702.26729	1351.848086
2702.223765	1351.826639
2702.180286	1351.805215
2702.137013	1351.783893
2702.093779	1351.762592
2702.050582	1351.74131
2702.00742	1351.720046
2701.964293	1351.698798
2701.92119	1351.677561
2701.878116	1351.656339
2701.835069	1351.63513
2701.792201	1351.61401
2701.749351	1351.592902
2701.706522	1351.571802
2701.663556	1351.550634
2701.620611	1351.529474
2701.57768	1351.50832
2701.534764	1351.487173
2701.492169	1351.466187
2701.449577	1351.445206
2701.406991	1351.424227
2701.364408	1351.403249
2701.321674	1351.382195
2701.278945	1351.361141
2701.236217	1351.340086
2701.194306	1351.319436
2701.153865	1351.299518
2701.113301	1351.279548
2701.072962	1351.259689
2701.032591	1351.239817
2700.992203	1351.219935
2700.951642	1351.199966
2700.911213	1351.18006
2700.870758	1351.160143
2700.830278	1351.140212
2700.789771	1351.120267
2700.749238	1351.100308
2700.708677	1351.080334
2700.668087	1351.060345
2700.627314	1351.040264
2700.586514	1351.020166
2700.545685	1351.000052
2700.504824	1350.979922
2700.463932	1350.959775
2700.423158	1350.939687
2700.382348	1350.919582
2700.341501	1350.899458
2700.300467	1350.879239
2700.2594	1350.859001
2700.218296	1350.838743
2700.177006	1350.818391
2700.135681	1350.798019
2700.094319	1350.777628
2700.053068	1350.757291
2700.011629	1350.736862
2699.970153	1350.716411
2699.928638	1350.69594
2699.887082	1350.675448
2699.845486	1350.654934
2699.803997	1350.634473
2699.762462	1350.613991
2699.720883	1350.593486
2699.67926	1350.572958
2699.638767	1350.552988
2699.598696	1350.533232
2699.558682	1350.513508
2699.518439	1350.49367
2699.478291	1350.473877
2699.438086	1350.454056
2699.397826	1350.434207
2699.35751	1350.414329
2699.317137	1350.394421
2699.276854	1350.374557
2699.23651	1350.354665
2699.196108	1350.334741
2699.155504	1350.314716
2699.114843	1350.29466
2699.074126	1350.274574
2699.03335	1350.254459
2698.992659	1350.234384
2698.951906	1350.21428
2698.911236	1350.194217
2698.870503	1350.174123
2698.829708	1350.153997
2698.78885	1350.133839
2698.747789	1350.113578
2698.706669	1350.093284
2698.665488	1350.07296
2698.624246	1350.052604
2698.582943	1350.032216
2698.54158	1350.011797
2698.500155	1349.991347
2698.458526	1349.970794
2698.41684	1349.950208
2698.375093	1349.929592
2698.333287	1349.908945
2698.29142	1349.888268
2698.249493	1349.867559
2698.207507	1349.846819
2698.165319	1349.825978
2698.123533	1349.805334
2698.084238	1349.785925
2698.045136	1349.76663
2698.005701	1349.74717
2697.966177	1349.727663
2697.926583	1349.708119
2697.886915	1349.688537
2697.847172	1349.668917
2697.807355	1349.649259
2697.767323	1349.629492
2697.727078	1349.609615
2697.686907	1349.589773
2697.646663	1349.569895
2697.606346	1349.549979
2697.566096	1349.530096
2697.525624	1349.510104
2697.485083	1349.490073
2697.44447	1349.470006
2697.403785	1349.449902
2697.363039	1349.429766
2697.322368	1349.409667
2697.28177	1349.389605
2697.241234	1349.369576
2697.200621	1349.34951
2697.159932	1349.329404
2697.119022	1349.309187
2697.078041	1349.288932
2697.036987	1349.268638
2696.99586	1349.248308
2696.954945	1349.228083
2696.913951	1349.207821
2696.872882	1349.187521
2696.831738	1349.167182
2696.790519	1349.146805
2696.749226	1349.12639
2696.707859	1349.105937
2696.666274	1349.085374
2696.624618	1349.064773
2696.58356	1349.044465
2696.543746	1349.024776
2696.503886	1349.005072
2696.46403	1348.98537
2696.424084	1348.965623
2696.384057	1348.945835
2696.344096	1348.926079
2696.30405	1348.906282
2696.263923	1348.886442
2696.223714	1348.866562
2696.183425	1348.846639
2696.142907	1348.826602
2696.102314	1348.806523
2696.06179	1348.786479
2696.021184	1348.766395
2695.980499	1348.74627
2695.939886	1348.72618
2695.899189	1348.706049
2695.858413	1348.685878
2695.817407	1348.665591
2695.776023	1348.645112
2695.734569	1348.624592
2695.693042	1348.604035
2695.651287	1348.583363
2695.609614	1348.562729
2695.568016	1348.542134
2695.526494	1348.521579
2695.484895	1348.500985
2695.44322	1348.480354
2695.40132	1348.459609
2695.359196	1348.438748
2695.317002	1348.41785
2695.274737	1348.396916
2695.232402	1348.375945
2695.190149	1348.355015
2695.147821	1348.334049
2695.105422	1348.313046
2695.062797	1348.291929
2695.021263	1348.271351
2694.980516	1348.25117
2694.93937	1348.230797
2694.897957	1348.210285
2694.85647	1348.189732
2694.815062	1348.169218
2694.773425	1348.148591
2694.731878	1348.128006
2694.690417	1348.107465
2694.648877	1348.086887
2694.607424	1348.066351
2694.565728	1348.045695
2694.523958	1348.024998
2694.482112	1348.004264
2694.440356	1347.983573
2694.398521	1347.962844
2694.35661	1347.942076
2694.314623	1347.92127
2694.272723	1347.900506
2694.230745	1347.879705
2694.188691	1347.858865
2694.146397	1347.837904
2694.104194	1347.816985
2694.061914	1347.796029
2694.019558	1347.775035
2693.977128	1347.754003
2693.934623	1347.732933
2693.891882	1347.711743
2693.849217	1347.690589
2693.806639	1347.669479
2693.764145	1347.648413
2693.721573	1347.62731
2693.679087	1347.606248
2693.636521	1347.585148
2693.593878	1347.564009
2693.550997	1347.54275
2693.508044	1347.521452
2693.465001	1347.500108
2693.422721	1347.479141
2693.380689	1347.4583
2693.338556	1347.437411
2693.296328	1347.416474
2693.254181	1347.395577
2693.211954	1347.37464
2693.169649	1347.353664
2693.127266	1347.332648
2693.084805	1347.311592
2693.042267	1347.290497
2692.999653	1347.269363
2692.956949	1347.248183
2692.914325	1347.227042
2692.871622	1347.205863
2692.828687	1347.184567
2692.785535	1347.16316
2692.742313	1347.141715
2692.698875	1347.120161
2692.655367	1347.098569
2692.611944	1347.077019
2692.568447	1347.055433
2692.525174	1347.033959
2692.481822	1347.012449
2692.438396	1346.990901
2692.394896	1346.969316
2692.351322	1346.947692
2692.307674	1346.926031
2692.263953	1346.904333
2692.22016	1346.882597
2692.176445	1346.860901
2692.132654	1346.839167
2692.08879	1346.817396
2692.044852	1346.795588
2692.000841	1346.773742
2691.956607	1346.751785
2691.912445	1346.72986
2691.868209	1346.707899
2691.823901	1346.685902
2691.780101	1346.664155
2691.736372	1346.642446
2691.692551	1346.620692
2691.648649	1346.598896
2691.604523	1346.576988
2691.56033	1346.555043
2691.516066	1346.533061
2691.471731	1346.511044
2691.42762	1346.489138
2691.383287	1346.467125
2691.339036	1346.445149
2691.294559	1346.423063
2691.250014	1346.400939
2691.205545	1346.378853
2691.161003	1346.356731
2691.116389	1346.334573
2691.071552	1346.312302
2691.026654	1346.289998
2690.981539	1346.267586
2690.936212	1346.245064
2690.890821	1346.222507
2690.845365	1346.199918
2690.799844	1346.177295
2690.754405	1346.154712
2690.708897	1346.132097
2690.663324	1346.109449
2690.617684	1346.086766
2690.571833	1346.063977
2690.52592	1346.041155
2690.479943	1346.0183
2690.434067	1345.995495
2690.388123	1345.972658
2690.342115	1345.949788
2690.296041	1345.926885
2690.249881	1345.903937
2690.203657	1345.880957
2690.157344	1345.857932
2690.110968	1345.834875
2690.064838	1345.811939
2690.0189	1345.789099
2689.972884	1345.766224
2689.926828	1345.743327
2689.880735	1345.720412
2689.834577	1345.697464
2689.788353	1345.674483
2689.74224	1345.651557
2689.695882	1345.62851
2689.649609	1345.605502
2689.603092	1345.582374
2689.556365	1345.559138
2689.509402	1345.535781
2689.462381	1345.512392
2689.415151	1345.488897
2689.367863	1345.465371
2689.320517	1345.441816
2689.273264	1345.418306
2689.226098	1345.394842
2689.179045	1345.371436
2689.132102	1345.348088
2689.085269	1345.324796
2689.038217	1345.301397
2688.990952	1345.277888
2688.943626	1345.254346
2688.896238	1345.230772
2688.848611	1345.207079
2688.801076	1345.183428
2688.753301	1345.159659
2688.705468	1345.135858
2688.657752	1345.112115
2688.609972	1345.088342
2688.562306	1345.064626
2688.514575	1345.040879
2688.466958	1345.017189
2688.419428	1344.993544
2688.371674	1344.969789
2688.323858	1344.946
2688.276173	1344.922275
2688.228771	1344.898695
2688.181295	1344.875082
2688.133751	1344.851434
2688.085964	1344.827663
2688.037952	1344.803777
2687.989715	1344.779776
2687.941419	1344.755743
2687.892898	1344.731596
2687.844484	1344.7075
2687.796006	1344.683373
2687.747466	1344.659216
2687.698875	1344.635032
2687.650223	1344.610817
2687.601509	1344.586571
2687.552735	1344.562294
2687.503563	1344.537818
2687.454339	1344.513311
2687.405058	1344.488774
2687.355883	1344.46429
2687.306303	1344.439606
2687.256855	1344.414982
2687.207347	1344.39033
2687.157597	1344.365557
2687.107795	1344.340754
2687.057914	1344.315912
2687.007978	1344.291042
2686.957826	1344.266063
2686.907273	1344.24088
2686.856675	1344.21567
2686.805867	1344.190354
2686.755013	1344.165013
2686.704111	1344.139647
2686.653515	1344.114435
2686.603058	1344.089296
2686.552902	1344.064311
2686.502881	1344.039398
2686.452799	1344.014457
